is_first_time_recipient,amount_ratio,hour,is_night,velocity_24h,recipient_flagged_count,is_scam
0,1.447003293186152,14,0,1,0,0
1,2.142851637934789,19,0,4,0,1
1,4.232610271624946,2,1,3,0,1
0,2.115075089310785,18,0,0,0,1
1,3.7589534524880333,16,0,2,2,1
0,1.192812068203354,17,0,1,0,0
1,13.721921454055456,0,1,1,5,1
1,2.6896078719966248,11,0,5,2,1
0,0.7531314025426221,4,1,1,0,0
1,5.58042266949375,0,1,3,2,1
1,5.571182359865207,5,1,2,0,1
1,3.6938753498582404,23,1,1,4,1
1,0.7369235717561488,20,0,2,0,0
0,1.4270010559412376,23,1,1,0,0
0,3.6825239542450565,5,1,4,5,1
0,2.1114108667102847,0,1,1,3,1
0,0.6330254608926033,16,0,1,0,0
0,1.2280257451360974,11,0,1,0,0
1,4.314382523268162,1,1,4,2,1
0,0.7368734812416081,9,0,3,0,0
1,2.244436751189024,5,1,0,0,0
0,2.16074048271894,0,1,1,0,1
0,0.5635329246135691,8,0,2,0,0
1,4.089610385945074,11,0,3,0,1
0,1.3557851542034594,15,0,1,0,0
0,1.208343801175361,10,0,1,0,0
1,1.686646879020108,17,0,1,0,0
0,6.608948543491598,12,0,3,5,1
1,3.0079215215321686,8,0,2,2,0
0,0.9356271545621735,15,0,1,0,0
0,0.7314310466280175,20,0,2,0,0
0,0.4406371907060196,10,0,1,0,1
1,0.6990242031111363,23,1,3,0,0
0,1.9985966320735395,10,0,3,0,0
0,2.9477160225781214,0,1,3,4,0
1,2.763331940497731,3,1,6,1,1
0,0.6436192042447902,15,0,1,0,0
1,0.9277733599328807,11,0,0,0,0
0,0.7873821825959562,0,1,1,0,0
0,1.1300650884844015,11,0,0,0,0
1,2.6739333033557635,20,0,3,5,1
0,0.7196711549853128,13,0,2,0,0
0,1.1796217990549016,18,0,0,0,0
1,1.823695643330206,14,0,0,0,0
0,0.7543209501032123,4,1,0,0,0
0,0.7952181224018946,22,0,0,0,0
1,2.7194098235251336,7,0,2,0,1
1,1.4545796373797768,0,1,4,0,0
1,8.64404187008168,6,0,1,4,1
0,1.7250462822464854,19,0,3,0,0
1,6.924608679845519,1,1,4,5,1
1,2.6690173133488675,11,0,2,4,1
0,1.106253006339455,15,0,3,0,0
0,1.403181868541937,15,0,1,0,0
1,3.0397359740561125,9,0,0,3,1
0,1.3636646652449276,17,0,0,0,0
0,1.645114974899888,15,0,4,1,1
1,0.7120933872909825,19,0,0,0,0
0,0.4136614806597127,20,0,0,0,0
0,0.8131758247793214,17,0,1,0,0
0,0.7959831599890581,20,0,2,0,0
0,1.2035337660585164,14,0,0,0,0
1,2.0493098726713987,1,1,4,0,0
0,0.5654799386002923,15,0,2,0,0
1,1.183354966117478,6,0,0,0,0
1,2.9528964978264143,9,0,0,2,1
0,1.019116234333685,16,0,0,0,0
1,2.421874102272825,10,0,1,0,0
1,0.3994602976885103,18,0,0,0,0
0,0.4558082219153443,10,0,1,0,1
0,0.41749944351578705,12,0,3,0,0
1,0.4813172357800053,14,0,1,0,0
0,3.1060393021308284,1,1,1,0,1
0,2.439376405423595,12,0,2,0,0
1,0.6056886049856727,16,0,0,0,0
0,1.0549348610419025,13,0,1,0,0
0,0.8308091344832211,15,0,3,0,0
1,0.5207556915131512,13,0,1,0,0
0,1.7197518001311787,13,0,0,0,0
1,4.526213052611706,7,0,4,0,1
1,8.330059056409166,15,0,2,0,1
0,1.4022259912228046,17,0,1,0,0
1,0.5677959203175938,11,0,1,0,0
1,3.9540393714482414,4,1,5,0,1
0,1.4074989918195853,22,0,1,0,0
1,2.2888707692546935,3,1,1,0,1
0,0.7738660146479795,23,1,3,0,0
0,0.7852177943005771,22,0,1,0,0
1,10.259701998914592,7,0,10,2,1
1,1.0496933654020904,11,0,3,0,0
0,1.670158315176932,19,0,0,0,0
0,0.8125139184464042,12,0,1,0,0
1,3.9150547691831337,12,0,6,2,1
0,0.9785089776725595,9,0,3,0,0
0,1.4215960812953512,15,0,1,0,0
1,2.470182526869547,0,1,3,3,1
0,1.020332190259709,16,0,2,0,0
0,1.1333316374613245,3,1,1,0,0
0,0.6196610322518018,15,0,0,0,0
1,4.322097533151846,0,1,3,0,1
0,0.8533406157061955,11,0,1,0,0
1,4.258856111333149,4,1,3,0,1
0,1.6406248404615063,15,0,1,0,0
0,0.8242001968464118,13,0,0,0,0
0,1.5324711520504948,0,1,2,5,0
0,4.01390918236569,16,0,0,0,1
1,1.4676627527608608,18,0,0,0,0
0,4.752946758556379,13,0,2,1,1
0,1.660991557433101,21,0,0,0,0
0,5.194185040697824,14,0,1,0,1
1,6.161115450742049,3,1,2,0,1
0,0.7747457062394288,11,0,2,0,0
0,0.7491939100836099,14,0,0,0,0
1,1.3389920829921491,21,0,2,0,0
0,3.750173294241981,10,0,2,0,1
1,1.3027833512296016,2,1,5,3,1
0,0.8789950201946864,14,0,1,0,0
0,0.871374956729861,22,0,2,0,0
0,3.2115088889468075,9,0,1,0,1
1,6.301231340798054,0,1,3,0,1
0,0.9257605732173595,10,0,2,0,0
0,3.4203943651543876,9,0,2,4,1
1,2.553309233591852,20,0,2,3,1
1,0.5391227218511428,5,1,1,0,0
1,0.633713029244122,17,0,2,0,0
0,0.8986134820672652,17,0,1,0,0
1,1.7562779785756697,2,1,3,0,1
0,0.5405705766674186,15,0,0,0,0
1,5.5328184929737665,7,0,2,3,1
0,0.6113345415733695,10,0,1,0,1
0,0.6713561588690006,19,0,2,0,0
1,3.821450975938569,7,0,5,1,1
1,2.2408951893139446,8,0,0,0,0
1,3.134862650070417,3,1,1,1,1
0,0.4888647199420399,14,0,1,0,0
1,0.6355675023376985,14,0,2,0,0
0,2.0425837965434397,18,0,0,0,0
0,0.8145088489939334,11,0,1,0,0
0,1.486246339093497,17,0,5,0,0
0,3.3155333468270682,12,0,3,2,1
0,0.3589685261979015,22,0,2,0,0
0,0.8885838774726617,23,1,1,0,0
0,1.7100192760259483,13,0,0,0,0
0,3.3121285442105983,5,1,0,2,1
0,0.43940531788698833,20,0,0,0,0
1,2.861985803074544,3,1,5,0,1
1,1.7942618515777502,4,1,0,0,1
0,0.7721800017131858,8,0,4,0,0
1,6.581804521748376,9,0,1,0,1
0,0.6692479486026892,19,0,0,0,0
0,1.308284748684969,21,0,1,0,0
0,0.9991280516579785,10,0,1,0,0
1,6.782787212393452,7,0,3,0,1
0,0.9805152990477789,11,0,0,0,0
0,0.3753200908013073,14,0,0,0,0
1,2.0873276839976542,12,0,0,0,0
0,0.7135113204761782,6,0,0,0,0
1,0.4808181320812618,7,0,0,0,0
0,6.229371414474503,0,1,0,1,1
0,1.8464546089584013,13,0,2,0,0
0,0.7620636751088572,15,0,1,0,0
0,0.4295569784937718,22,0,1,0,0
0,0.6408914615534171,14,0,2,0,0
0,11.679400055895192,5,1,5,1,1
1,2.480012246005276,18,0,2,0,0
0,1.2454368105240312,23,1,0,0,0
0,2.038925208435672,8,0,1,0,0
0,1.3844409250378307,8,0,2,0,0
0,0.4317120846293457,16,0,0,0,0
0,3.0324086334330533,15,0,0,0,0
0,1.0765326070266652,15,0,3,0,0
1,9.643935218526417,6,0,1,0,1
0,1.2413971171458016,7,0,1,0,0
0,1.1595712153122433,23,1,1,0,0
0,0.784780658650228,12,0,1,0,0
1,1.9454449598236434,23,1,0,0,0
0,3.0440943943423515,17,0,0,0,0
1,0.5642542626814546,13,0,3,0,0
0,1.4592327036012,19,0,3,0,0
0,0.6353421808153994,23,1,0,0,0
0,0.547332939900589,3,1,0,0,0
0,2.5679157541623527,0,1,1,0,0
0,0.8654956413006507,18,0,0,0,0
1,5.342792528056751,5,1,1,0,1
0,1.002596589644098,19,0,1,0,0
0,2.4529257952100916,23,1,1,0,0
0,1.2047802386522835,17,0,2,0,0
1,1.6357947076908568,1,1,3,2,1
0,1.1561166385320099,22,0,0,0,0
0,0.4820950978482293,13,0,2,0,0
0,2.3051372298287065,6,0,2,0,0
1,3.5766157608592035,21,0,3,2,1
1,1.091824585120116,20,0,1,0,0
1,4.621105153991055,14,0,3,2,1
0,3.6520898982918193,5,1,4,5,1
1,1.5204008927968615,2,1,3,0,1
0,0.7766717383882067,16,0,2,0,0
1,1.1289885412663347,18,0,6,0,0
1,0.6969809013138892,7,0,0,0,0
0,1.3881880388451562,16,0,3,0,0
1,6.885829093782542,0,1,2,0,1
0,0.7202294430932076,9,0,1,0,0
0,0.9253808689961931,14,0,2,0,0
0,0.6633619529917544,0,1,0,0,0
1,1.0056547765393418,8,0,3,0,0
0,0.35993599929003955,3,1,1,0,0
1,4.144960622233907,0,1,2,0,1
0,1.9688248646619726,2,1,0,1,1
0,2.0435659979998992,1,1,1,0,0
1,1.6243061446731881,8,0,0,0,0
0,0.3595009405863596,7,0,2,0,0
0,0.41663628072532805,10,0,2,0,0
0,1.8034133168288273,19,0,2,0,0
0,1.0980885575980006,11,0,0,0,0
1,2.461964795482817,13,0,4,4,1
0,0.9156633263885048,21,0,2,0,0
0,1.0526139974895465,4,1,1,0,0
1,0.9240865814629738,11,0,1,0,0
0,0.5968230296228813,9,0,1,0,0
1,2.459883303311695,7,0,3,0,1
0,0.8557134470745597,15,0,0,0,0
1,0.7179572296254868,4,1,2,0,0
1,11.398280531099694,0,1,1,1,1
1,1.075729869189686,5,1,0,0,0
0,3.8829407438988603,18,0,4,5,1
1,2.1598758723952405,14,0,3,0,1
0,1.300786554337077,14,0,0,0,0
1,0.8209307216842625,2,1,0,1,1
1,0.8856244489028207,23,1,0,0,0
0,1.5746474748911354,15,0,2,0,0
0,0.4691274433064548,19,0,2,0,0
1,0.8836712099483516,6,0,0,0,0
0,0.458130380822781,7,0,1,0,0
0,1.214391910593232,10,0,1,0,0
1,1.302070179127914,18,0,0,0,1
0,1.0159123351584187,13,0,0,0,0
0,0.83386949866479,8,0,1,0,0
1,3.590238850471721,6,0,5,0,1
0,0.8763390267023685,23,1,4,0,0
0,1.2195295431465238,20,0,2,0,0
1,11.130379274084179,16,0,3,0,1
0,1.004679272702336,12,0,0,0,0
0,8.010468700687673,13,0,3,1,1
1,4.060573115214303,21,0,3,3,0
0,2.951849178605578,20,0,0,1,1
1,0.47626381598211753,17,0,2,0,0
1,2.655207924813769,21,0,1,0,1
0,1.0478753541773247,20,0,0,0,0
0,0.8124130936833021,7,0,0,0,0
1,0.45105827711614216,12,0,1,0,0
0,1.5801746471230667,20,0,1,0,0
1,8.537593220312775,0,1,4,0,1
0,1.1088739447832956,17,0,2,0,0
0,1.238397381513148,23,1,0,0,0
1,2.6212596058476354,13,0,3,0,0
1,1.6249558407965325,4,1,2,0,1
0,0.4449170819360962,12,0,2,0,0
0,0.9942841869436383,13,0,2,0,0
0,1.3586915008652172,13,0,0,0,0
1,6.716414454430165,0,1,2,0,1
0,0.9847456287052959,20,0,3,0,0
0,0.9993039166568195,16,0,1,0,0
1,0.45989422061724106,20,0,2,0,0
0,0.6961082521995953,5,1,2,0,0
0,0.4572320736186837,7,0,0,0,0
0,1.3137647623185225,19,0,1,0,0
0,3.1435794877579704,19,0,2,0,1
0,0.442082164785216,23,1,2,0,0
0,1.2189220921968404,21,0,1,0,0
0,0.5487234180157432,17,0,1,0,0
1,10.084529411390854,9,0,4,2,1
1,3.695060560505564,2,1,2,0,1
0,1.3196918480033848,13,0,1,0,0
0,6.7130405515645695,2,1,2,5,1
0,1.8067916516560225,7,0,1,0,0
1,1.5482710232465653,12,0,2,0,0
0,2.28385096480495,13,0,1,0,0
0,2.733082783129393,0,1,2,0,1
1,15.206710182071655,1,1,2,5,1
1,0.4969764688632839,8,0,2,0,0
1,6.189239456522762,0,1,2,0,1
1,4.595133211017161,16,0,3,0,1
1,3.2173674587710357,6,0,1,3,1
0,0.6865303356996797,12,0,1,0,0
0,2.3912373069760924,9,0,2,0,0
1,5.159703818856405,3,1,6,0,1
0,0.7825236915015545,15,0,0,0,0
0,6.420352934829557,6,0,1,0,1
0,6.184372235547044,4,1,4,4,1
0,1.1206351805700778,14,0,2,0,0
0,1.4226152356805906,11,0,2,0,0
1,3.1361206958854897,8,0,3,0,1
0,2.5832434027661986,18,0,2,0,0
1,1.8308157056046601,0,1,3,0,1
0,0.9377990273857423,15,0,1,0,0
0,0.7554440586919339,17,0,1,0,0
0,0.8791844175822283,18,0,1,0,0
1,7.057220387804924,8,0,1,4,1
0,0.9979093107258447,7,0,2,0,0
0,0.8361329670088168,6,0,1,0,0
0,0.3835210373435177,10,0,1,0,0
1,0.8157421564844527,16,0,4,0,0
0,0.40229372721939993,6,0,2,0,0
0,5.678592021549571,1,1,0,0,1
0,4.585249278992137,5,1,1,4,1
0,0.9639870700349231,16,0,1,0,0
1,0.7068146426135017,6,0,4,1,0
1,3.2807148951930576,0,1,4,3,1
1,3.1137379285819193,5,1,1,0,1
0,7.875316011557716,0,1,2,4,1
0,1.2530037163257999,21,0,3,0,0
1,0.42203073704297583,8,0,1,0,0
0,0.4365386247524173,16,0,1,0,0
1,5.693101384731772,21,0,0,4,1
0,0.6722075917111711,14,0,1,0,0
1,4.523672824632472,14,0,1,2,1
0,1.4597181329533135,11,0,1,0,0
1,1.343144101838366,2,1,1,0,1
0,0.7201828615702943,4,1,2,0,0
0,0.651237170729533,0,1,1,0,0
0,1.1753885789674863,10,0,0,0,0
0,0.5852930667665484,16,0,2,0,0
1,14.543720491370873,3,1,5,0,1
1,0.3729346364487823,13,0,0,0,0
1,1.4965481352533823,8,0,4,0,0
1,16.978447024719152,3,1,4,1,1
1,0.6811871076708539,11,0,2,0,0
1,2.0531422498195204,0,1,2,2,1
0,1.2124605331269456,13,0,0,0,0
1,6.375383467916687,0,1,2,0,1
0,2.1340307498709015,2,1,1,0,0
1,1.6716155186803618,23,1,2,0,0
1,5.518613184879688,20,0,2,0,1
0,1.9423264346909084,23,1,3,0,0
0,8.00986141392602,4,1,0,3,1
1,8.2790022032525,3,1,2,0,1
0,0.6734268565537387,17,0,4,0,0
0,2.041096333400485,12,0,1,0,0
0,1.0972716359385057,17,0,1,0,0
0,1.1620047180675699,16,0,0,0,0
0,0.9517702969879336,9,0,0,0,0
1,2.8355392107588377,6,0,3,4,1
0,0.9808830437926357,11,0,1,0,0
0,0.5106258245883,9,0,0,0,0
0,1.2165453955022556,20,0,0,0,0
0,1.0355982662107448,14,0,0,0,0
1,0.9843316710907992,23,1,2,0,0
0,0.8850028376547814,19,0,1,0,0
0,0.7541555602834209,10,0,0,0,0
1,1.1762610740894437,13,0,0,0,0
1,9.909841318369242,8,0,2,0,1
0,1.783612235494443,17,0,1,0,0
0,1.0385680975592224,23,1,1,0,0
1,16.728606591415137,0,1,0,4,1
0,0.830309056175915,15,0,1,0,0
0,0.9166427367561295,17,0,2,0,0
1,0.3720998592177648,17,0,5,0,0
0,0.7898089344527192,7,0,1,0,0
1,1.6198612400800814,5,1,3,0,1
0,0.7661572550460475,8,0,1,0,0
1,0.9027951280574966,15,0,3,0,0
0,0.4884366476599715,16,0,1,0,0
0,0.7276775372096339,18,0,0,0,0
0,0.992858619457879,14,0,1,0,0
0,0.8805130529303821,8,0,1,0,0
0,0.5592188442349505,16,0,0,0,0
0,1.048778547284294,15,0,1,0,0
0,0.6302282672649847,18,0,1,0,0
0,1.8356382446402095,9,0,0,0,0
1,3.9451808982339456,0,1,2,2,1
0,1.3925040059370186,9,0,2,0,0
1,4.58919324377645,0,1,2,1,1
1,4.672114816500658,0,1,2,4,1
1,4.476701413324085,7,0,3,0,1
0,1.0963965246250447,20,0,1,0,0
1,2.8036836239232974,1,1,4,1,1
0,0.8024868295605064,12,0,1,0,0
0,0.5859037970327347,14,0,1,0,0
0,1.183889664167891,5,1,2,0,1
0,0.43915994958816035,17,0,2,0,0
0,1.5082784470458845,14,0,3,0,0
0,1.0974907325942758,2,1,1,0,0
0,0.47039303283103345,16,0,0,0,0
0,1.1467129735051018,18,0,0,0,0
1,4.422065175673814,8,0,2,4,1
0,1.3240513252139994,8,0,1,0,0
0,2.937749462135803,6,0,0,0,1
0,1.0635950243148145,10,0,0,0,0
0,4.101934110512136,9,0,2,1,1
0,1.2857242450186306,16,0,1,0,0
0,2.200939032971882,15,0,2,0,0
0,0.9551875301387165,4,1,1,0,0
0,0.7337635224782151,15,0,0,0,0
0,0.7336973520452259,19,0,0,0,0
0,0.8898148790698057,23,1,2,0,0
0,6.094966854117501,2,1,2,0,1
0,0.9235927473552834,17,0,1,0,0
0,1.1462473781213045,15,0,0,0,0
0,1.2227259692723638,15,0,1,0,0
0,1.2577666241974452,18,0,1,0,0
1,0.4798406421321099,20,0,0,0,0
1,2.153657371451014,0,1,4,0,1
0,0.44864801186479875,10,0,2,0,0
0,1.9882117327990674,21,0,0,0,0
0,1.1036434554835466,14,0,1,0,0
0,1.4172865396395236,16,0,1,0,0
1,2.1909906354253703,4,1,1,0,1
0,0.8942506975740878,14,0,1,0,0
1,2.730264304542504,1,1,1,3,1
0,0.7983839856264215,19,0,0,0,1
0,0.8250798949201159,14,0,1,0,0
1,0.6542508377263899,14,0,0,0,0
1,3.338835253992358,15,0,1,0,0
1,3.5452042898458695,15,0,1,1,1
0,1.014038142916529,14,0,1,0,0
0,1.443417076143748,7,0,3,0,0
0,0.37984174841467316,13,0,3,0,0
0,0.7429883026091533,16,0,3,0,0
0,1.963495508345242,20,0,0,0,0
0,0.7872820612164659,7,0,0,0,0
0,1.2151730321396308,14,0,0,0,0
0,2.8794075999312936,11,0,2,0,0
0,3.6087465740256888,1,1,0,5,1
1,1.4805822926928274,0,1,5,2,1
1,0.9509375547343311,0,1,1,0,0
0,0.6157586479147764,12,0,0,0,0
0,1.4301352580560223,12,0,1,0,0
1,1.935432523314282,15,0,1,0,0
0,2.3098431460685265,14,0,1,0,0
0,0.8076143069190553,18,0,1,0,0
0,1.1257779477361978,8,0,1,0,0
0,1.1758545127038604,0,1,2,0,0
0,4.0739189803941285,15,0,2,0,0
0,0.9500379427423393,9,0,1,0,0
0,0.6601099490932815,12,0,0,0,0
0,1.654924495101745,13,0,1,0,0
0,1.912061345642391,14,0,1,0,0
0,0.9628229484606223,8,0,2,0,0
1,6.175982417888378,13,0,3,0,1
0,1.3360894733839597,10,0,1,0,0
1,6.87373477898605,16,0,5,2,1
0,0.715126144513623,7,0,1,0,0
0,0.6717698912494676,7,0,1,0,0
0,1.1224260399767052,2,1,4,2,1
0,1.0759414917157035,2,1,2,0,0
1,1.6048001685686166,0,1,2,3,1
0,0.8301015159506765,0,1,2,0,1
0,0.7013053624353608,9,0,1,0,0
1,3.5095116856131607,11,0,6,0,1
0,1.7916628466951947,16,0,1,0,0
0,6.560026548718752,0,1,4,3,1
0,1.5714934883693041,4,1,0,0,0
1,2.0249302448368685,15,0,5,1,1
0,0.8294790163413133,13,0,2,0,0
1,5.332914423164184,2,1,2,0,1
0,1.3887572234468795,13,0,1,0,0
0,1.8334605930134449,8,0,0,0,0
0,2.610817896069525,0,1,5,4,1
0,0.9131007043487266,11,0,1,0,0
0,0.9692142397483959,16,0,1,0,0
1,1.7329489264293445,23,1,3,2,1
0,0.9006880929502848,7,0,2,0,0
0,0.9407837787270809,20,0,1,0,0
0,0.373880295485633,7,0,0,0,0
0,0.621577573384661,12,0,1,0,0
0,0.8562481484492092,10,0,1,0,0
0,1.001709401367919,4,1,0,0,0
0,0.6416610905608069,5,1,4,0,0
0,0.7927953223896528,18,0,1,0,0
0,1.28959700650506,16,0,0,0,0
1,1.7571500256746857,16,0,0,0,1
1,3.242553474005134,1,1,2,0,1
0,0.4075867211308048,14,0,2,0,0
0,1.0750568281563977,8,0,1,0,0
1,0.4313424429629073,15,0,2,0,0
0,11.848630946555119,9,0,3,2,1
1,7.251143482201171,4,1,4,3,1
0,0.7351685496436551,17,0,3,0,0
0,1.8532136319527959,23,1,1,0,0
1,2.161289467004281,18,0,2,0,0
1,0.8687629324393167,11,0,0,0,0
1,3.194890500093418,13,0,4,1,1
0,2.1670541346898995,17,0,1,0,0
0,1.052032192754564,22,0,1,0,0
1,5.087110295185331,0,1,1,2,1
1,0.7306696999361716,10,0,3,0,0
0,2.6773449302959813,22,0,1,0,0
0,0.6093635811154595,7,0,1,0,0
0,0.9375257448822354,12,0,2,0,0
1,0.8294265674474555,0,1,3,0,1
0,1.3504059818198055,17,0,2,0,0
0,1.1466187941501527,13,0,1,0,0
0,0.6181410786104251,21,0,0,0,0
0,0.94151655515774,12,0,1,0,0
1,4.699816564449858,6,0,1,3,0
0,0.9323795329664579,19,0,1,0,0
1,4.648076374470075,0,1,0,3,1
0,1.2978064910828186,18,0,2,0,0
0,2.5194091139943855,0,1,0,0,0
1,6.034282224756473,6,0,1,0,1
0,6.4680835252763105,21,0,1,0,1
0,2.2989935163815156,6,0,1,0,0
1,1.6077557421439255,22,0,1,0,1
0,0.5039637024124438,16,0,2,0,0
1,2.950950962518637,2,1,0,0,1
1,1.1159447269131264,7,0,0,0,0
0,3.0492557900929937,19,0,0,0,0
1,9.527998903872465,20,0,0,5,1
1,1.9266325667645852,0,1,1,0,1
0,1.99974997489563,11,0,1,0,0
0,1.1281395342479559,11,0,3,0,0
0,1.630515922767521,15,0,1,0,0
0,0.6723193885091526,9,0,1,0,0
0,2.7301234286782967,12,0,1,0,0
0,1.0817892915992129,20,0,0,0,0
0,1.143867523650951,16,0,0,0,0
0,1.200940258694645,9,0,1,0,0
1,2.017824508887277,3,1,1,2,1
1,2.098142566083365,5,1,1,3,1
1,4.964762194792919,0,1,0,3,1
1,0.9829102820647594,14,0,1,0,0
0,1.0846913651644925,21,0,0,0,0
1,0.5857417971847899,10,0,2,0,0
0,1.0787413257999336,17,0,1,0,0
1,5.056272432930739,20,0,2,0,0
0,0.44089579085258834,6,0,1,0,0
1,2.45785555694546,4,1,5,2,1
1,2.6398126854710258,4,1,2,0,1
0,4.931225288184099,0,1,2,1,1
0,0.74283266733805,9,0,0,0,0
0,0.5840843461115837,15,0,3,0,0
1,1.1214311555601866,14,0,0,0,0
0,1.55461911737408,22,0,1,0,1
1,9.702031243691094,0,1,2,0,1
0,3.3269483299064206,0,1,3,0,1
1,7.4370409828700454,7,0,3,2,1
0,0.6947443111122639,17,0,2,0,0
0,0.612392753121413,12,0,1,0,0
0,1.0585815049730027,23,1,1,0,0
1,7.716602632012813,5,1,1,2,1
1,6.592797816405966,4,1,0,0,1
1,1.034546754605303,15,0,4,0,0
0,0.7956287450951884,9,0,1,0,0
0,1.3358677525651534,8,0,3,0,0
0,1.1341996042206524,10,0,2,0,0
1,5.574814352320838,18,0,6,0,1
1,3.237677076969832,6,0,3,3,0
0,2.0699465550661755,22,0,2,0,0
1,3.981580573410536,8,0,0,5,1
1,1.6716152300635163,3,1,1,3,1
0,0.4391159195287052,16,0,1,0,1
0,1.0089149900160244,19,0,0,0,0
1,1.568226970593997,9,0,2,0,0
0,0.7820986930452035,14,0,3,0,0
0,0.5987182142165095,12,0,0,0,0
1,7.575312957807459,9,0,1,1,1
0,0.7284647493748113,17,0,3,0,0
0,5.714907420564581,2,1,3,3,1
0,1.659353558733725,4,1,0,0,0
1,3.7523396229451493,12,0,6,0,1
1,3.2545033073664973,9,0,1,4,1
1,7.3650238567092146,0,1,1,2,1
0,0.9429079369059837,5,1,2,0,0
0,0.41050133511387915,18,0,0,0,0
0,2.7979894824760216,8,0,0,0,0
1,3.349807119994035,22,0,2,0,0
0,1.1804867617660497,15,0,0,0,0
1,3.95456530470239,0,1,1,4,1
0,0.44443006814417296,8,0,3,0,0
0,0.6430069053214309,20,0,1,0,0
0,8.235247639034887,2,1,2,0,1
1,2.187193443780633,0,1,2,1,1
0,0.9496041582119383,13,0,5,0,0
1,1.329912730342703,21,0,2,0,1
1,7.6966026494794235,10,0,2,0,1
0,1.2295108550917622,10,0,1,0,0
0,0.531596447798167,15,0,1,0,0
1,12.170015764961386,3,1,2,0,1
1,1.1664126381212148,10,0,2,0,0
0,0.5143688330774178,14,0,3,0,0
0,1.0500067895912502,7,0,1,0,0
1,1.9503801428533742,23,1,1,0,0
0,3.3607400508152763,8,0,5,0,1
0,0.9690846027413813,11,0,2,0,0
1,0.977821545502961,19,0,0,0,0
0,0.9243568271290266,15,0,1,0,0
1,2.865198259884839,23,1,1,0,0
1,2.9545108546557146,17,0,4,1,1
1,1.0756616806831023,12,0,2,0,0
0,1.5096237740468579,6,0,1,0,0
0,0.9945865577742399,6,0,0,0,0
0,1.3081815014411728,11,0,1,0,0
0,1.1321380448693887,11,0,1,0,0
0,1.7011826437972324,19,0,0,0,0
1,8.164805936701155,16,0,3,5,1
0,0.5928310958760425,23,1,2,0,0
0,0.9467318230809395,9,0,0,0,0
1,10.041439258762841,10,0,3,0,1
0,1.9248381635709249,11,0,0,0,0
0,1.8561886470367661,15,0,2,0,0
1,1.8233259898863377,8,0,2,3,1
0,5.237017803120815,11,0,3,0,1
0,0.8334440993169211,8,0,1,0,0
0,0.8666574529399371,2,1,1,0,0
1,7.0527397999515715,11,0,4,3,1
0,1.5941952353030153,14,0,2,0,0
1,1.5587015398078956,12,0,2,0,0
1,1.1020840061707562,5,1,2,0,0
0,1.07889863850403,11,0,1,0,0
1,1.0209527583951603,5,1,2,0,0
0,1.1018699871159323,21,0,1,0,0
0,0.7538257683650029,2,1,1,0,0
0,1.0473322383416521,17,0,1,0,0
1,6.563004579676383,5,1,3,1,1
1,0.6084448894345741,11,0,0,0,0
0,0.6712280449105799,20,0,0,0,0
0,0.8886159392846079,20,0,1,0,0
0,1.3512997230077086,5,1,3,1,1
0,0.9498496351941189,16,0,0,0,0
0,3.0640924972551002,7,0,0,0,0
0,2.18437368232776,10,0,0,0,0
0,4.234363804150401,11,0,0,1,1
0,1.1080478895171824,7,0,3,0,0
1,0.45143456297359447,16,0,0,0,0
0,0.3037062427548585,20,0,0,0,0
1,3.648625318892712,22,0,1,5,1
0,2.5970993281842913,18,0,0,0,0
1,1.8956891718252844,18,0,1,0,0
1,7.388392599731643,6,0,3,5,1
0,1.0925612098654767,19,0,3,0,0
1,1.1252486846051037,11,0,0,0,0
0,0.5069014753560519,9,0,1,0,0
1,0.5907619786746311,13,0,1,0,0
0,0.5157511375857204,17,0,1,0,0
0,0.7910266457131084,5,1,1,0,0
1,9.10951872592282,3,1,2,4,1
0,0.7690482052598534,13,0,1,0,0
0,1.1545152039487958,14,0,1,0,0
0,4.428374102547696,0,1,3,0,1
1,0.487302401056678,10,0,2,0,0
0,1.2899874587956075,13,0,1,0,0
0,0.8650760924772539,12,0,1,0,0
0,3.6729201948107177,12,0,0,0,0
0,14.84453404859965,3,1,4,0,0
1,2.681359160456923,0,1,3,2,1
1,1.7522349291272679,12,0,1,0,0
1,0.7930252468824427,23,1,1,0,0
0,0.6592289378092467,13,0,0,0,0
1,2.893266997059798,18,0,2,2,1
0,1.07048268004459,23,1,0,0,0
0,0.9101610765084851,12,0,1,0,0
1,5.290018559687172,11,0,3,0,1
1,0.632953643412236,11,0,1,0,0
0,1.64289237231363,15,0,2,0,0
0,0.4796393304762972,14,0,0,0,0
1,2.325151179585943,16,0,1,0,1
0,0.9371963101039131,13,0,1,0,0
0,0.8635981166966633,15,0,2,0,0
0,4.993357858811684,0,1,3,4,1
0,0.7138330047791728,13,0,1,0,0
0,2.006376430518872,10,0,1,0,0
0,2.413041995354108,5,1,2,0,0
0,1.1266944215387422,20,0,1,0,0
0,1.689673321206402,3,1,3,0,0
0,5.98636933532787,6,0,3,1,1
0,0.6394332620168198,11,0,0,0,0
0,0.3585652138251646,10,0,1,0,0
1,5.110530274576573,4,1,3,0,1
1,2.885717282296772,10,0,2,0,1
1,0.6820834201834305,12,0,1,0,0
0,0.3792684340197721,4,1,1,0,1
1,8.938193712332431,15,0,3,0,1
1,3.4826984962914636,10,0,2,5,1
0,1.8239667129113097,10,0,1,0,0
